Exp, Mean, Var, Tau, Temp, Mixtures, Test Acc, Val Acc, Sparse, CR
238, 0.11731024383691649, 134.6704963966201, 2.384071828677649e-06, 0, 16, 9.8, 9.91, 100.0, 114.86473500128504
239, 0.16234885078771255, 0.6940162333347867, 0.0009146241738996517, 0, 6, 19.73, 20.11, 97.84982722659777, 86.54845499705313
240, 19.066607987681312, 0.19994167235174634, 0.0004917818098861154, 0, 3, 9.8, 9.91, 0.0, 3.999925288572887
241, 0.0950664646864662, 8.673040746108404, 0.00013337088566229308, 0, 14, 28.45, 28.31, 97.83363944837032, 77.56309939711308
242, 4.212226526280739, 1.52249597210849, 6.977325195890118e-05, 0, 3, 58.65, 57.86, 0.0, 3.999925288572887
243, 24253.0088364246, 8664.512660121545, 6.645226153166144e-07, 0, 4, 13.42, 13.84, 0.0, 3.9999003853840454
244, 0.10389665428849287, 1364.9974370534014, 0.0003163166629506276, 0, 13, 36.36, 36.03, 97.83099336923699, 77.59003041899716
245, 0.013365233866589018, 0.3108520322122453, 0.00014398763395269914, 0, 6, 14.45, 14.75, 97.8549637331507, 86.57141533706422
246, 0.00300626557509198, 83.21987340067537, 4.8703596772932666e-08, 0, 7, 11.35, 10.64, 0.0, 3.5554178187329613
247, 0.17742852308703097, 538.3678308691669, 1.3976091722791846e-06, 0, 8, 9.8, 9.91, 100.0, 127.78995394053916
248, 22266.72010351924, 0.286116542805146, 1.0079012150376606e-07, 0, 8, 13.42, 12.66, 0.0, 3.5553981429151515
249, 94959.64065537542, 2.699444569397431, 4.3043852331480845e-07, 0, 7, 23.04, 22.63, 0.0, 3.5554178187329613
250, 3.635355401559126, 28.499286309895655, 3.1076467104616486e-05, 0, 14, 51.72, 50.81, 97.79021262024095, 76.71793953234967
251, 20.627810117570444, 4.1674754186587055, 3.214253149525095e-05, 0, 12, 71.96, 71.94, 0.0, 3.1998087466054392
252, 245.27226265664154, 26.52809442329242, 9.796904333308645e-05, 0, 4, 38.58, 39.49, 0.0, 3.9999003853840454
253, 0.00236604738213641, 313.8369695673082, 3.4356644584237715e-06, 0, 5, 9.8, 9.91, 100.0, 127.86625451695764
254, 0.9057977759425668, 2.0011034064037365, 0.0001187700751458066, 0, 6, 13.24, 13.31, 97.8470254957507, 86.4109483099219
255, 269.86859234793974, 127.57745249595698, 5.4499078638583554e-08, 0, 13, 96.51, 96.25, 85.63163465429754, 20.801978334645344
